NCHILD,NCHLT5,SEX,AGE,MARST,RACE,RACED,HISPAN,EDUC,EMPSTAT,INCWAGE,VETSTAT
0,0,1,52,1,1,100,0,7,1,55000,2
2,2,1,31,1,1,100,0,8,1,55000,2
2,2,2,27,1,1,100,0,7,1,17900,1
0,0,1,29,6,1,100,0,7,1,180000,1
0,0,1,62,1,1,100,0,10,1,20000,1
0,0,2,56,1,1,100,0,10,1,150000,1
0,0,1,31,1,1,100,0,6,1,25000,1
0,0,2,32,1,1,100,0,10,1,37000,1
0,0,1,52,1,1,100,0,6,1,100000,1
0,0,2,50,1,1,100,0,11,1,97000,1
0,0,2,33,6,1,100,0,6,1,5300,1
0,0,1,40,6,1,100,0,6,1,20300,1
2,0,2,47,1,1,100,0,10,1,65000,1
2,0,1,48,1,1,100,0,6,1,6000,1
2,2,2,28,6,1,100,0,10,1,60000,1
2,2,1,35,6,1,100,0,10,1,60000,1
1,1,1,28,1,8,826,0,11,1,75000,1
3,0,1,53,1,1,100,0,10,1,200000,1
0,0,2,27,6,1,100,0,6,1,5200,1
0,0,2,52,1,1,100,0,10,1,15000,1
0,0,1,54,1,1,100,0,8,1,60000,1
1,0,2,63,1,1,100,0,11,1,0,1
1,0,1,60,1,1,100,0,11,1,100000,1
1,0,1,58,1,1,100,0,7,1,105000,2
1,0,2,53,1,1,100,0,8,1,34000,1
3,0,1,49,1,1,100,0,11,1,125000,1
3,0,2,51,1,1,100,0,6,1,12500,1
0,0,1,18,6,1,100,0,6,1,1600,1
0,0,1,26,6,1,100,0,6,1,30000,1
0,0,2,20,6,2,200,0,7,1,10000,1
1,0,2,40,1,7,700,2,7,1,30000,1
1,0,1,41,1,7,700,4,6,1,48900,1
0,0,2,23,6,7,700,4,8,1,11700,1
0,0,1,21,6,1,100,0,7,1,2100,1
0,0,2,52,4,7,700,2,11,1,82000,1
1,0,1,57,1,1,100,0,10,1,250000,1
0,0,2,50,1,1,100,0,11,1,146000,1
0,0,1,30,3,7,700,2,6,1,70000,1
1,0,1,41,6,2,200,0,10,1,80000,1
0,0,1,35,6,1,100,0,10,1,80000,1
0,0,1,54,6,1,100,0,6,1,59000,1
0,0,2,64,1,1,100,0,6,1,55000,1
0,0,1,56,1,8,826,1,11,1,87000,1
0,0,1,44,6,1,100,0,10,1,54000,1
0,0,1,38,6,8,812,0,11,1,96000,1
2,0,1,44,1,8,826,1,10,1,45000,1
2,0,2,33,1,8,845,1,10,1,22000,1
2,0,2,55,6,2,200,0,6,1,80000,1
0,0,2,35,6,2,200,0,6,1,45000,1
0,0,2,29,6,2,200,0,6,1,23400,1
0,0,1,64,2,2,200,0,6,1,30800,1
0,0,1,64,4,2,200,0,0,1,28000,1
2,0,1,61,1,1,100,0,11,1,100000,1
0,0,2,62,1,1,100,0,6,1,68000,1
0,0,2,52,1,6,600,0,11,1,135000,1
0,0,1,54,1,1,100,0,11,1,189000,1
2,0,1,43,1,7,700,0,11,1,59000,1
0,0,2,59,1,1,100,0,10,1,55000,1
1,0,1,60,1,6,620,0,10,1,0,1
1,0,2,57,1,6,620,0,10,1,0,1
0,0,1,26,6,6,620,0,10,1,75000,1
0,0,1,41,6,1,100,0,10,1,100000,1
3,0,1,55,1,7,700,4,2,1,100000,1
3,0,2,42,1,7,700,4,10,1,8000,1
0,0,1,20,6,7,700,4,7,1,16000,1
0,0,1,19,6,7,700,4,7,1,10800,1
0,0,1,22,6,7,700,4,7,1,28000,1
2,0,2,31,4,7,700,4,6,1,5000,1
1,1,2,28,6,8,826,2,6,1,38000,1
0,0,1,49,1,8,802,0,0,1,300000,1
0,0,2,65,6,2,200,0,5,1,4000,1
0,0,2,64,6,1,100,0,6,1,50000,1
0,0,1,56,4,2,200,0,6,1,10000,2
0,0,1,43,4,1,100,0,6,1,1800,1
0,0,1,56,1,1,100,0,6,1,50000,1
0,0,2,27,6,2,200,0,10,1,120000,1
0,0,1,37,6,6,600,0,10,1,47000,1
1,0,1,56,1,1,100,0,10,1,0,1
2,2,2,36,1,1,100,0,10,1,125000,1
2,2,1,38,1,1,100,0,8,1,60000,1
0,0,1,64,1,1,100,0,6,1,35000,1
0,0,2,59,1,1,100,0,6,1,30800,1
2,0,1,59,1,1,100,0,10,1,150000,1
2,0,2,57,1,1,100,0,10,1,25000,1
0,0,2,21,6,1,100,0,10,1,5000,1
0,0,2,36,6,7,700,2,7,1,108000,1
2,1,1,37,1,4,400,0,10,1,143000,1
2,1,2,38,1,4,400,0,11,1,120000,1
2,0,2,42,4,2,200,4,7,1,6600,1
2,0,1,63,1,1,100,0,10,1,81000,1
0,0,2,18,6,4,400,0,6,1,6200,1
0,0,1,26,1,8,826,4,7,1,39000,1
0,0,1,26,1,8,826,4,7,1,28000,1
1,0,1,56,1,8,826,4,6,1,35000,1
1,0,2,65,5,8,826,4,0,1,35900,1
0,0,1,28,6,1,100,0,10,1,65000,1
0,0,1,27,1,6,610,0,11,1,87000,1
0,0,2,25,1,6,610,0,7,1,6000,1
1,0,2,62,1,1,100,0,10,1,81000,1
1,0,1,64,1,1,100,0,10,1,107000,1
0,0,2,37,6,1,100,0,10,1,60000,1
1,0,1,65,1,6,620,0,6,1,80000,1
1,0,2,55,1,6,620,0,6,1,30000,1
0,0,1,23,6,6,620,0,10,1,6000,1
0,0,2,56,6,2,200,0,6,1,70000,1
1,1,1,38,6,2,200,0,10,1,65000,1
1,0,1,48,1,6,610,0,10,1,257000,1
0,0,1,20,6,8,824,0,7,1,9600,1
0,0,1,65,1,1,100,0,6,1,54000,2
2,2,1,33,1,1,100,0,10,1,87000,1
2,2,2,32,1,1,100,0,11,1,64000,1
1,0,1,45,4,1,100,0,6,1,52000,1
0,0,1,18,6,1,100,0,6,1,1500,1
1,0,2,34,1,1,100,0,10,1,82000,1
1,0,1,36,1,1,100,0,5,1,25000,1
1,1,1,35,1,4,400,0,10,1,86000,1
1,1,2,33,1,4,400,0,10,1,72000,1
2,1,2,37,6,2,200,0,11,1,26800,1
3,0,1,51,1,4,400,0,10,1,160000,1
3,0,2,51,1,4,400,0,7,1,28000,1
0,0,2,21,6,4,400,0,7,1,8000,1
0,0,1,53,1,1,100,0,8,1,118000,1
0,0,1,36,1,1,100,0,7,1,50000,1
2,0,1,57,1,8,826,4,2,1,23100,1
2,0,1,38,1,6,610,0,10,1,160000,1
2,0,2,36,1,6,610,0,11,1,85000,1
0,0,1,61,1,1,100,0,6,1,160000,1
0,0,2,63,1,1,100,0,10,1,25000,1
2,0,2,49,1,8,826,3,8,1,220000,1
2,0,1,47,1,1,100,0,7,1,83000,2
0,0,1,49,1,6,610,0,11,1,150000,1
0,0,2,46,1,6,610,0,11,1,122000,1
0,0,1,50,6,7,700,2,6,1,23500,1
1,0,1,50,1,4,400,0,6,1,14400,1
1,0,1,36,1,7,700,4,8,1,103000,2
1,0,1,56,1,1,100,0,7,1,90000,1
1,0,2,60,1,1,100,0,7,1,45000,1
0,0,1,21,6,1,100,0,7,1,8000,1
2,0,2,47,1,1,100,0,8,1,98000,1
2,0,1,47,1,1,100,0,6,1,0,1
0,0,2,62,4,1,100,0,11,1,631000,1
0,0,1,51,1,1,100,0,10,1,40000,1
2,0,1,47,1,1,100,0,10,1,130000,1
0,0,2,57,6,1,100,0,11,1,100000,1
0,0,2,28,6,1,100,0,10,1,68000,1
0,0,1,32,6,1,100,4,10,1,32000,1
0,0,1,38,1,1,100,0,6,1,74000,2
0,0,2,61,1,1,100,0,10,1,0,1
0,0,2,62,1,1,100,0,10,1,32000,1
0,0,1,62,1,1,100,0,11,1,275000,1
0,0,1,61,1,1,100,0,6,1,90000,1
0,0,2,60,1,6,600,0,10,1,50000,1
0,0,1,59,1,6,600,0,10,1,19000,1
0,0,2,52,6,6,600,0,10,1,60000,1
0,0,1,62,1,1,100,0,7,1,80000,1
0,0,1,47,2,1,100,0,11,1,175000,1
2,2,2,38,1,1,100,0,6,1,65000,1
2,2,1,40,1,1,100,0,7,1,145000,1
2,0,1,57,1,1,100,0,7,1,300000,1
0,0,1,27,2,1,100,0,11,1,46000,1
0,0,2,23,6,1,100,0,6,1,10000,1
0,0,1,54,4,1,100,0,11,1,89000,1
3,0,1,44,1,6,676,0,10,1,120000,1
0,0,1,55,4,1,100,0,6,1,57000,1
0,0,1,56,1,1,100,0,10,1,70000,1
0,0,2,56,1,1,100,0,10,1,53000,1
0,0,2,62,1,1,100,0,11,1,50000,1
2,0,1,56,1,1,100,0,11,1,217000,1
0,0,2,22,6,1,100,0,6,1,1600,1
1,0,1,59,1,1,100,0,6,1,0,1
0,0,1,50,6,2,200,0,6,1,200000,2
0,0,1,47,1,1,100,0,10,1,15000,2
0,0,1,43,6,6,600,0,10,1,80000,1
2,0,1,56,1,1,100,0,11,1,97000,1
2,0,2,54,1,1,100,0,11,1,81000,1
0,0,1,48,1,1,100,0,7,1,41000,1
0,0,2,43,1,1,100,0,11,1,90000,1
0,0,1,32,1,6,610,0,10,1,45100,1
0,0,2,27,1,6,610,0,6,1,12900,1
0,0,2,47,4,2,200,0,11,1,120000,1
1,0,2,38,1,7,700,2,6,1,43500,1
1,0,2,39,1,7,700,4,7,1,7200,1
0,0,2,19,6,7,700,2,6,1,15000,1
0,0,1,28,1,1,100,0,10,1,64000,1
2,0,1,43,1,1,100,0,10,1,0,1
2,0,2,43,1,1,100,0,11,1,100000,1
0,0,2,60,1,1,100,0,6,1,22000,1
0,0,1,59,1,1,100,0,10,1,100000,1
0,0,1,25,6,7,700,2,7,1,22000,1
0,0,2,24,6,7,700,2,10,1,12000,1
3,0,1,43,1,7,700,2,6,1,24000,1
1,0,2,39,6,2,200,0,10,1,80000,1
2,1,1,37,1,1,100,0,7,1,54000,1
2,1,2,35,1,8,826,0,11,1,0,1
2,0,2,39,6,1,100,0,7,1,36600,1
0,0,2,18,6,1,100,0,6,1,4400,1
0,0,2,58,4,6,620,0,10,1,45000,1
2,0,2,50,1,1,100,0,10,1,65000,1
2,0,1,51,1,1,100,0,10,1,100000,1
0,0,2,50,1,1,100,0,8,1,110000,1
0,0,1,43,1,8,826,4,6,1,40000,1
0,0,1,48,1,8,802,0,10,1,99000,1
0,0,1,64,1,1,100,0,6,1,60000,2
0,0,2,59,1,1,100,0,6,1,60000,1
0,0,2,40,2,1,100,0,11,1,50000,1
1,0,2,60,1,1,100,0,8,1,28000,1
0,0,2,25,6,1,100,0,10,1,109000,1
0,0,1,47,4,1,100,0,6,1,60000,1
1,0,2,45,1,6,640,0,10,1,38000,1
1,0,1,45,1,6,640,0,11,1,118000,1
1,0,1,63,1,1,100,0,10,1,120000,1
0,0,1,36,6,1,100,0,7,1,29000,1
1,1,1,30,1,1,100,0,11,1,91000,1
1,1,2,30,1,1,100,0,11,1,52000,1
1,0,1,64,1,6,610,0,10,1,87000,1
1,0,2,51,1,6,610,0,6,1,65000,1
0,0,1,27,6,6,610,0,11,1,80000,1
1,0,1,62,1,1,100,0,6,1,17000,1
0,0,2,31,6,1,100,0,6,1,4800,1
0,0,1,61,1,1,100,0,11,1,220000,1
0,0,2,60,1,1,100,0,10,1,10000,1
0,0,2,46,4,1,100,0,10,1,50000,1
0,0,1,46,6,1,100,0,10,1,35000,1
0,0,1,54,1,6,610,0,6,1,21600,1
2,0,1,52,1,1,100,0,11,1,80000,1
2,0,2,49,1,1,100,0,11,1,98000,1
0,0,1,31,6,4,400,0,11,1,150000,1
1,0,2,50,4,1,100,0,6,1,50000,1
3,0,1,45,1,6,610,0,11,1,150000,1
3,0,2,42,1,6,610,0,10,1,110000,1
0,0,1,59,1,1,100,0,6,1,70000,1
1,0,2,47,1,4,400,0,7,1,23000,1
1,0,1,43,1,4,400,0,6,1,28000,1
1,1,1,30,1,8,826,4,7,1,0,1
1,1,2,35,1,7,700,4,10,1,60000,1
0,0,2,29,1,1,100,0,7,1,631000,1
0,0,1,40,1,1,100,0,6,1,18000,1
2,0,2,48,5,8,835,0,10,1,50000,1
0,0,1,57,1,1,100,0,7,1,130000,1
2,0,2,51,1,1,100,0,10,1,92000,1
2,0,1,51,1,1,100,0,7,1,126000,1
2,0,1,46,1,6,610,0,6,1,14400,1
2,0,2,45,1,6,610,0,11,1,100000,1
2,0,1,57,1,1,100,0,10,1,100000,1
0,0,2,24,6,1,100,0,10,1,25000,1
0,0,1,20,6,1,100,0,7,1,1400,1
0,0,1,31,6,1,100,2,10,1,43000,1
0,0,2,29,6,4,400,0,10,1,41000,1
0,0,1,38,1,1,100,0,11,1,17000,1
0,0,2,36,1,1,100,0,6,1,48000,1
1,1,1,23,6,8,826,4,6,1,20000,1
1,1,2,22,6,8,826,4,6,1,15000,1
0,0,1,44,6,1,100,0,6,1,65000,1
0,0,1,43,6,1,100,0,10,1,60000,1
1,0,2,61,1,1,100,0,11,1,145000,1
0,0,1,54,1,6,610,0,10,1,38400,1
0,0,2,47,1,6,610,0,7,1,48000,1
1,1,1,37,1,6,610,0,10,1,40000,1
1,1,2,31,1,6,610,0,10,1,30000,1
2,2,2,34,1,6,610,0,8,1,38000,1
2,2,2,31,1,6,610,0,7,1,50000,1
0,0,2,34,1,1,100,0,10,1,120000,1
0,0,1,35,1,1,100,0,11,1,85000,2
0,0,1,34,6,6,663,0,10,1,8000,1
1,0,2,36,1,1,100,0,10,1,16300,2
0,0,2,61,1,3,399,4,7,1,63000,1
3,0,2,40,1,1,100,0,7,1,32000,1
3,0,1,55,1,8,826,4,7,1,35000,1
0,0,2,53,4,1,100,0,10,1,6000,1
3,0,1,51,5,1,100,0,11,1,88000,2
1,0,2,52,1,1,100,0,11,1,115000,1
1,0,1,52,1,8,826,4,11,1,109000,1
0,0,2,58,1,1,100,1,6,1,9000,1
0,0,1,62,1,1,100,1,2,1,74000,1
3,0,2,51,4,8,826,1,7,1,15000,1
1,0,2,29,6,8,826,1,6,1,20000,1
0,0,1,59,1,1,100,0,10,1,53000,1
0,0,2,57,1,1,100,0,11,1,60000,1
0,0,1,64,1,7,700,4,7,1,21700,1
0,0,1,64,4,1,100,0,6,1,40900,2
0,0,1,47,6,1,100,0,7,1,15000,1
2,0,2,39,4,7,700,1,6,1,21000,1
2,0,1,41,6,7,700,1,6,1,6000,1
0,0,1,22,6,7,700,1,6,1,5000,1
0,0,2,63,1,1,100,0,7,1,24000,1
3,0,2,47,1,8,826,1,11,1,50000,1
1,0,2,39,1,8,856,1,10,1,52000,1
1,0,1,57,1,8,856,1,11,1,0,1
1,0,1,62,1,1,100,0,7,1,0,1
0,0,2,31,6,1,100,0,7,1,62000,1
0,0,2,40,6,1,100,0,11,1,57000,1
4,0,2,55,1,3,315,0,11,1,31400,1
0,0,1,32,6,3,315,0,10,1,18000,1
0,0,2,29,6,3,315,0,11,1,50000,1
0,0,2,22,6,3,315,0,7,1,5000,1
2,0,1,49,1,1,100,0,11,1,85000,1
2,0,2,41,1,1,100,0,11,1,140000,1
1,0,2,57,1,1,100,1,8,1,32000,2
1,0,1,62,1,1,100,0,7,1,101000,2
2,0,2,36,1,1,100,0,11,1,43000,1
2,0,1,38,1,1,100,0,10,1,45000,2
0,0,1,27,6,1,100,0,11,1,75000,1
0,0,1,25,6,7,700,1,6,1,40000,1
0,0,1,21,6,7,700,1,6,1,11000,1
3,1,2,34,6,3,302,0,6,1,31000,1
3,1,1,38,4,3,302,0,6,1,29000,1
1,0,1,47,1,1,100,0,10,1,99000,2
0,0,1,56,1,1,100,0,10,1,108000,1
0,0,2,59,1,1,100,0,6,1,12000,1
0,0,1,22,6,1,100,0,6,1,10000,1
0,0,1,18,6,1,100,0,6,1,13000,1
0,0,1,26,6,2,200,0,6,1,31000,1
0,0,1,53,6,1,100,0,10,1,14500,1
0,0,2,23,6,1,100,0,7,1,2000,1
0,0,1,45,6,6,620,0,11,1,6000,1
0,0,2,18,6,2,200,0,6,1,2000,1
0,0,2,37,6,8,826,4,5,1,9100,1
0,0,1,45,6,6,620,0,11,1,6000,1
0,0,2,18,6,6,610,0,6,1,1000,1
0,0,1,22,6,9,904,4,7,1,17000,1
0,0,2,19,6,1,100,0,7,1,3000,1
0,0,1,20,6,1,100,0,6,1,3200,1
0,0,2,18,6,6,669,0,6,1,1000,1
0,0,1,64,1,1,100,0,10,1,80000,1
1,0,2,54,6,9,982,0,8,1,45000,1
0,0,2,57,1,8,884,0,8,1,90000,1
0,0,1,57,1,8,884,0,11,1,60000,1
2,2,1,31,1,1,100,0,10,1,108000,1
2,2,2,29,1,1,100,0,10,1,0,1
1,0,1,51,4,1,100,0,6,1,47000,1
1,0,2,40,1,8,826,4,6,1,76000,1
1,0,1,38,1,8,826,4,10,1,95000,1
0,0,2,24,6,4,400,0,11,1,9600,1
1,0,1,62,2,4,400,0,2,1,25000,1
0,0,2,61,4,4,400,0,6,1,30000,1
1,0,1,62,1,1,100,0,10,1,145000,1
1,0,2,59,1,1,100,0,6,1,24000,1
0,0,2,50,1,1,100,0,6,1,60000,1
0,0,1,62,1,1,100,0,6,1,15000,1
0,0,2,63,1,6,610,0,4,1,100000,1
0,0,2,48,4,4,400,0,8,1,20000,1
2,0,1,45,1,1,100,0,6,1,28000,1
2,0,2,40,1,1,100,0,8,1,32000,1
0,0,2,19,6,1,100,0,6,1,2000,1
2,0,2,37,1,1,100,0,6,1,29100,1
2,0,1,41,1,1,100,0,6,1,50000,1
0,0,1,55,1,1,100,0,6,1,175000,1
0,0,2,55,1,1,100,0,8,1,45000,1
2,0,2,56,4,2,200,0,11,1,60000,1
0,0,2,25,6,2,200,0,10,1,12000,1
0,0,1,20,6,2,200,0,7,1,4000,1
0,0,1,63,4,1,100,0,6,1,20800,1
0,0,2,32,2,2,200,0,6,1,13000,1
0,0,1,46,2,2,200,0,6,1,0,1
5,1,1,59,1,1,100,0,11,1,120000,1
0,0,1,19,6,1,100,0,7,1,280,1
2,0,2,46,1,1,100,0,10,1,100000,1
2,0,1,49,1,1,100,0,6,1,56000,1
0,0,2,49,4,1,100,0,6,1,50000,1
1,0,1,43,1,1,100,0,10,1,70000,1
1,0,2,48,1,1,100,0,10,1,90000,1
0,0,2,56,1,1,100,0,6,1,41100,1
2,0,2,46,1,1,100,0,11,1,12000,1
2,0,1,44,1,1,100,0,11,1,225000,1
2,0,2,54,1,6,610,0,6,1,25200,1
0,0,2,22,6,6,610,0,10,1,12000,1
0,0,1,60,1,1,100,0,4,1,25000,1
1,0,1,63,1,6,610,0,10,1,20800,1
1,0,2,61,1,6,610,0,6,1,20800,1
0,0,1,32,6,6,610,0,10,1,19000,1
1,0,2,46,6,2,200,0,6,1,0,1
0,0,1,65,1,1,100,0,7,1,20000,1
0,0,1,32,6,8,802,0,7,1,34000,1
1,0,1,50,5,8,826,2,0,1,43000,1
0,0,1,23,6,8,826,2,7,1,21000,1
2,0,2,41,5,4,400,0,0,1,35000,1
0,0,1,42,6,2,200,0,6,1,18000,1
0,0,2,32,6,1,100,0,10,1,43000,1
0,0,1,31,6,1,100,0,7,1,37000,1
1,0,2,46,1,8,801,2,10,1,1500,1
1,0,1,50,1,8,801,2,6,1,85000,1
0,0,2,29,6,8,811,0,10,1,34000,1
0,0,1,22,6,8,811,0,10,1,9600,1
3,2,1,44,1,6,610,0,7,1,85000,1
3,2,2,44,1,6,610,0,11,1,300000,1
0,0,2,23,6,2,200,0,6,1,0,1
1,0,2,54,3,8,826,4,6,1,32600,1
0,0,1,32,1,7,700,4,10,1,79000,1
0,0,2,33,1,7,700,4,6,1,17100,1
0,0,2,27,6,6,610,4,10,1,53000,1
0,0,1,26,6,6,610,4,10,1,8200,1
2,0,1,47,1,1,100,0,8,1,75000,1
2,0,2,44,1,1,100,0,11,1,88000,1
0,0,2,25,6,1,100,0,11,1,78000,1
0,0,1,25,6,1,100,0,10,1,137000,1
2,0,2,38,6,7,700,1,6,1,51000,1
2,0,2,40,6,7,700,1,6,1,47200,1
2,0,2,60,3,7,700,1,1,1,24000,1
0,0,1,41,6,7,700,1,0,1,33000,1
1,0,2,52,1,6,664,0,6,1,10000,1
0,0,2,45,6,4,400,0,8,1,50000,1
0,0,2,48,6,4,400,0,10,1,75000,1
2,1,1,48,3,4,400,0,6,1,150000,1
0,0,2,35,6,4,400,0,11,1,140000,1
0,0,2,60,1,4,400,0,1,1,59000,1
0,0,1,65,1,4,400,0,10,1,100000,1
1,0,2,56,1,2,200,0,10,1,78000,1
1,0,1,59,1,2,200,0,5,1,76000,1
3,0,2,52,1,2,200,0,10,1,38000,1
3,0,1,59,1,2,200,0,6,1,24000,1
0,0,2,32,2,2,200,0,10,1,20000,1
2,0,1,24,1,2,200,0,7,1,12000,1
2,0,2,21,1,2,200,0,6,1,12000,1
0,0,1,28,1,1,100,0,11,1,73000,1
0,0,2,28,1,1,100,0,11,1,86000,1
0,0,2,36,6,1,100,0,10,1,120000,1
1,1,1,34,1,1,100,0,7,1,50000,1
0,0,2,53,4,1,100,0,8,1,88000,1
0,0,1,41,6,1,100,0,11,1,100000,1
0,0,2,55,1,1,100,0,6,1,21000,1
0,0,1,56,1,1,100,0,6,1,60000,1
2,0,1,50,4,7,700,2,6,1,19000,1
1,1,1,21,6,7,700,2,6,1,1200,1
0,0,1,19,6,7,700,2,6,1,400,1
0,0,1,54,4,3,312,0,6,1,65000,2
0,0,1,56,6,8,826,4,11,1,60000,1
2,1,1,38,1,6,610,0,11,1,26000,1
2,1,2,37,1,6,610,0,11,1,80000,1
0,0,2,62,4,1,100,0,10,1,65000,1
1,0,2,59,5,1,100,0,7,1,0,1
0,0,2,18,6,1,100,0,6,1,4000,1
2,0,1,32,1,7,700,4,6,1,57000,1
2,0,2,29,1,7,700,4,10,1,35000,1
1,0,2,31,2,1,100,0,10,1,30000,1
0,0,1,55,6,2,200,0,6,1,80000,1
0,0,2,47,6,1,100,0,6,1,24000,1
0,0,1,49,6,1,100,0,6,1,45000,1
2,0,1,41,1,1,100,0,10,1,200000,1
0,0,2,60,2,1,100,0,6,1,24300,1
0,0,2,60,5,8,826,0,6,1,58000,1
0,0,2,49,1,1,100,0,8,1,38000,1
0,0,1,52,1,1,100,0,6,1,50000,1
1,0,2,60,1,1,100,0,11,1,1100,1
1,0,1,59,1,7,700,4,3,1,40000,1
0,0,1,25,6,1,100,4,10,1,48300,1
2,0,2,54,6,1,100,0,6,1,32400,1
0,0,2,23,6,1,100,0,6,1,9000,1
0,0,1,26,6,6,669,0,6,1,25000,1
0,0,2,27,6,6,669,0,10,1,18000,1
2,0,2,54,1,1,100,0,10,1,300000,1
2,0,1,58,1,1,100,0,11,1,140000,1
0,0,2,53,4,1,100,0,10,1,661000,1
0,0,1,27,6,6,600,0,10,1,12000,1
0,0,1,27,6,8,826,4,3,1,30000,1
0,0,2,40,1,1,100,0,11,1,80000,1
0,0,1,40,1,7,700,4,10,1,80000,1
0,0,2,64,5,1,100,0,6,1,24000,1
0,0,1,59,1,1,100,0,10,1,0,1
0,0,1,36,6,4,400,0,10,1,172000,1
0,0,2,43,1,4,400,0,11,1,150000,1
0,0,1,44,1,4,400,0,11,1,150000,1
0,0,2,62,1,1,100,0,6,1,80000,1
0,0,1,62,2,8,801,4,2,1,60000,2
1,0,1,59,1,4,400,0,6,1,14000,1
0,0,2,38,6,1,100,0,10,1,38400,1
1,0,1,46,2,4,400,0,0,1,40000,1
0,0,2,28,4,1,100,0,0,1,55000,1
1,0,2,55,4,1,100,0,11,1,83000,1
0,0,1,21,6,1,100,0,6,1,20000,1
0,0,2,62,1,1,100,0,11,1,32000,1
0,0,1,61,1,2,200,0,11,1,350000,1
1,0,1,49,1,1,100,0,11,1,661000,1
0,0,1,63,4,1,100,0,6,1,17000,1
1,1,1,32,1,1,100,0,11,1,661000,1
0,0,2,58,6,1,100,0,11,1,98000,1
0,0,2,52,1,1,100,0,8,1,50000,1
0,0,1,54,1,1,100,0,6,1,65000,1
0,0,2,64,4,1,100,0,8,1,78000,1
1,0,1,58,1,1,100,0,7,1,60000,1
0,0,1,19,6,8,826,0,6,1,10000,1
0,0,2,39,1,4,400,0,1,1,92000,1
0,0,1,46,1,4,400,0,2,1,40000,1
1,0,1,55,1,1,100,0,11,1,250000,1
1,0,2,57,1,1,100,0,10,1,130000,1
0,0,1,23,6,1,100,0,10,1,40000,1
0,0,2,48,1,1,100,0,11,1,0,1
0,0,1,53,1,1,100,0,10,1,0,1
0,0,2,23,6,1,100,0,6,1,4000,1
0,0,2,20,6,1,100,0,6,1,21000,1
2,2,1,31,1,1,100,0,6,1,54000,1
1,0,2,57,4,1,100,0,8,1,95000,1
1,0,1,49,4,1,100,0,6,1,25900,2
0,0,2,23,6,1,100,0,7,1,16700,1
2,0,1,53,1,2,200,4,8,1,60000,1
2,0,2,52,1,2,200,4,6,1,125000,1
0,0,2,25,6,2,200,4,11,1,20000,1
0,0,2,39,6,2,200,0,10,1,80000,1
1,0,1,45,1,1,100,0,6,1,28500,1
1,0,2,39,1,1,100,0,6,1,30000,1
1,0,1,64,1,1,100,0,6,1,10000,1
1,0,2,32,6,1,100,0,6,1,54000,1
2,0,1,46,1,1,100,0,11,1,170000,2
2,0,2,44,1,1,100,0,11,1,72000,1
0,0,2,58,1,8,826,4,7,1,38000,1
0,0,1,53,1,8,826,3,11,1,8200,1
0,0,1,26,6,1,100,0,11,1,47000,1
3,2,2,35,1,1,100,0,11,1,64000,1
3,2,1,33,1,1,100,0,11,1,43000,1
1,1,1,37,1,1,100,0,11,1,127000,1
1,1,2,34,1,1,100,0,10,1,40000,1
2,0,1,48,1,6,610,0,11,1,153000,1
2,0,2,39,1,6,610,0,10,1,100000,1
0,0,1,33,2,1,100,0,6,1,11000,1
0,0,1,52,6,1,100,0,10,1,0,1
1,0,1,41,3,1,100,0,8,1,45000,1
0,0,1,41,4,1,100,2,6,1,38000,1
4,1,1,35,1,1,100,0,6,1,0,1
1,0,1,48,1,8,826,4,6,1,47000,1
1,0,2,46,1,8,826,4,10,1,49000,1
0,0,1,54,1,1,100,0,11,1,150000,1
0,0,2,52,1,1,100,0,6,1,50000,1
0,0,1,58,1,1,100,0,11,1,103000,1
0,0,2,58,1,1,100,0,8,1,27000,1
0,0,1,35,1,1,100,0,11,1,244000,2
0,0,2,31,1,1,100,0,10,1,120000,1
0,0,2,21,6,1,100,0,6,1,12000,1
1,0,1,62,1,1,100,0,10,1,350000,1
1,0,2,65,1,1,100,0,11,1,90000,1
0,0,1,27,6,1,100,0,6,1,24000,1
1,0,2,40,6,1,100,0,11,1,90000,1
1,0,2,29,6,1,100,0,6,1,14000,1
0,0,2,23,6,4,400,0,10,1,49000,1
0,0,2,20,6,4,400,0,7,1,3000,1
2,0,1,56,1,4,400,0,6,1,22000,1
2,0,2,49,1,4,400,0,0,1,25000,1
1,0,2,46,6,8,845,0,10,1,131000,1
0,0,1,24,6,2,200,0,10,1,12000,1
2,0,1,50,1,1,100,0,7,1,75000,1
2,0,2,46,1,1,100,0,10,1,83000,1
0,0,2,20,6,1,100,0,8,1,2000,1
1,0,2,41,1,1,100,0,4,1,53000,1
1,0,1,46,1,1,100,0,8,1,30000,1
0,0,2,19,6,1,100,0,7,1,4900,1
2,0,1,40,1,1,100,0,11,1,92000,1
2,0,2,39,1,1,100,0,11,1,185000,1
2,0,1,60,1,1,100,0,11,1,150000,1
0,0,1,20,6,1,100,0,6,1,10000,1
0,0,2,20,6,1,100,0,7,1,35000,1
0,0,2,56,4,2,200,0,6,1,80000,1
2,0,2,50,1,1,100,0,6,1,55000,1
2,0,1,55,1,1,100,0,6,1,63000,1
0,0,1,24,6,1,100,0,10,1,25000,1
0,0,2,25,6,1,100,0,8,1,65000,1
0,0,1,50,4,1,100,0,10,1,45000,1
0,0,1,37,6,1,100,0,11,1,100000,1
2,0,2,57,4,8,890,4,11,1,59000,1
0,0,2,26,6,7,700,4,10,1,60000,1
0,0,2,23,6,2,200,0,6,1,31000,1
